date,price,percent_change,moving_avg_7
2025-05-23 00:00:00,111560.356938144,1.7275140665404587,106634.48483984564
2025-05-24 00:00:00,107216.66856870624,-3.89357697362529,107157.43250111445
2025-05-25 00:00:00,107831.36374380375,0.5733205324353063,107817.2894875357
2025-05-26 00:00:00,108861.81037744328,0.9556093866045945,108221.74272957961
2025-05-27 00:00:00,109377.71513263127,0.47390793281800736,108757.2140621888
2025-05-28 00:00:00,109068.45694901443,-0.282743320466905,109083.17648942795
2025-05-29 00:00:00,107838.18431100152,-1.1279820696354248,108822.07943153495
2025-05-30 00:00:00,105745.41660358038,-1.9406555486743637,107991.3736694544
2025-05-31 00:00:00,104010.91956242644,-1.6402574190579222,107533.40952570015
2025-06-01 00:00:00,104687.50742934884,0.6504969572125763,107084.28719506375
2025-06-02 00:00:00,105710.00593822816,0.9767149242419171,106634.029418033
2025-06-03 00:00:00,105884.74263221148,0.1652981592730418,106135.03334654447
2025-06-04 00:00:00,105434.47745144973,-0.4252408511070782,105615.89341832093
2025-06-05 00:00:00,104812.9182188067,-0.5895218031779392,105183.71254800739
2025-06-06 00:00:00,101650.7387545425,-3.0169749282839997,104598.7585695734
2025-06-07 00:00:00,104409.74967959142,2.71420646701952,104655.73430059697
2025-06-08 00:00:00,105681.4546141758,1.2179944291476064,104797.72675557225
2025-06-09 00:00:00,105692.24740699006,0.010212570269452215,104795.18982253826
2025-06-10 00:00:00,110261.57485948496,4.323238046873712,105420.4515692916
2025-06-11 00:00:00,110212.73252109604,-0.044296790111297835,106103.05943638392
2025-06-12 00:00:00,108679.9760916168,-1.3907253675847775,106655.49627535678
2025-06-13 00:00:00,105979.22902375912,-2.485045695612742,107273.85202810203
2025-06-14 00:00:00,106045.56440819205,0.06259281657734483,107507.53984647356
2025-06-15 00:00:00,105482.90611628916,-0.530581637282912,107479.1757753469
2025-06-16 00:00:00,105554.49383061715,0.06786664964375522,107459.49669300788
2025-06-17 00:00:00,106951.2720181497,1.3232768561933117,106986.59628710286
2025-06-18 00:00:00,104683.42479835715,-2.1204490390798636,106196.69518385445
2025-06-19 00:00:00,104722.695052907,0.03751334523636185,105631.36932118163
2025-06-20 00:00:00,104690.65002458123,-0.030599888887106186,105447.28660701335
2025-06-21 00:00:00,103290.105144757,-1.3377936611296048,105053.64956937976
2025-06-22 00:00:00,101532.5683847329,-1.7015538492878735,104489.31560772887
2025-06-23 00:00:00,100852.58264648831,-0.6697217937676414,103817.61400999619
2025-06-24 00:00:00,105511.62437933136,4.619655352976015,103611.95006159357
2025-06-25 00:00:00,105976.06929808448,0.44018364941795785,103796.61356155461
2025-06-25 17:56:24,107222.17791007338,1.1758396213808586,104153.68254114981
